median_income,housing_median_age,total_rooms,total_bedrooms,population,households,ocean_proximity,median_house_value,high_value
3.22,52.0,5.956639566395664,1.075880758807588,984.0,2.6666666666666665,NEAR OCEAN,1.565,0
3.875,33.0,3.021276595744681,0.6595744680851063,575.0,12.23404255319149,INLAND,2.25,1
5.2328,49.0,5.660287081339713,0.9808612440191388,496.0,2.373205741626794,INLAND,1.742,0
3.7262,52.0,5.631578947368421,1.0157894736842106,555.0,2.9210526315789473,INLAND,1.669,0
4.5893,45.0,5.400611620795107,,869.0,2.6574923547400613,INLAND,1.635,0
5.2578,39.0,5.820754716981132,0.8962264150943396,236.0,2.2264150943396226,<1H OCEAN,2.53,1
7.0875,41.0,6.593457943925234,1.088785046728972,626.0,2.925233644859813,<1H OCEAN,2.407,1
3.9712,46.0,6.410334346504559,1.1762917933130699,922.0,2.802431610942249,INLAND,2.081,1
2.9514,47.0,4.80078125,0.94921875,582.0,2.2734375,<1H OCEAN,1.981,1
2.6667,50.0,4.746268656716418,1.0796019900497513,546.0,2.716417910447761,INLAND,1.728,0
5.4446,37.0,6.176691729323308,0.9849624060150376,620.0,2.330827067669173,INLAND,3.367,1
6.2838,34.0,6.948717948717949,1.0,442.0,2.2666666666666666,INLAND,3.182,1
6.7527,23.0,7.064024390243903,1.024390243902439,955.0,2.9115853658536586,NEAR OCEAN,2.858,1
7.0712,24.0,7.589506172839506,0.9783950617283951,916.0,2.8271604938271606,NEAR OCEAN,2.93,1
5.9849,22.0,6.528723945094052,1.0411794611082867,4985.0,2.5343162175902387,NEAR BAY,3.71,1
3.6875,42.0,5.707865168539326,0.9737827715355806,651.0,2.438202247191011,<1H OCEAN,1.573,0
2.875,30.0,4.731152204836415,1.0611664295874823,1704.0,2.4238975817923185,NEAR BAY,1.353,0
3.4205,43.0,4.877149877149877,1.0810810810810811,1085.0,2.6658476658476657,<1H OCEAN,1.367,0
3.2984,50.0,5.78169014084507,,713.0,2.51056338028169,<1H OCEAN,1.607,0
3.875,49.0,4.933701657458563,,468.0,2.585635359116022,NEAR OCEAN,1.406,0
4.175,52.0,5.396694214876033,1.0578512396694215,296.0,2.446280991735537,<1H OCEAN,1.44,0
4.375,47.0,5.761467889908257,0.9954128440366973,570.0,2.614678899082569,NEAR BAY,1.619,0
4.7708,48.0,5.427777777777778,1.0777777777777777,446.0,2.477777777777778,NEAR BAY,1.563,0
3.5739,45.0,6.052083333333333,1.0338541666666667,968.0,2.5208333333333335,INLAND,1.76,0
3.0958,39.0,5.0094936708860756,1.1044303797468353,857.0,2.712025316455696,NEAR OCEAN,1.458,0
3.3958,39.0,5.0062111801242235,,912.0,2.8322981366459627,NEAR BAY,1.419,0
1.871,31.0,5.3628318584070795,1.1792035398230087,1360.0,3.0088495575221237,<1H OCEAN,0.907,0
1.9356,41.0,4.490140845070423,1.0338028169014084,1074.0,3.0253521126760563,INLAND,0.906,0
2.1842,47.0,5.544502617801047,1.081151832460733,965.0,2.526178010471204,NEAR BAY,1.079,0
,37.0,4.921875,1.11875,933.0,2.915625,<1H OCEAN,1.07,0
2.4333,38.0,4.983050847457627,1.1214689265536724,987.0,2.788135593220339,NEAR BAY,0.982,0
1.9479,50.0,4.82520325203252,1.0609756097560976,907.0,3.686991869918699,NEAR BAY,0.895,0
3.9063,52.0,4.569696969696969,1.0606060606060606,447.0,2.709090909090909,<1H OCEAN,0.938,0
1.8407,49.0,5.117516629711751,1.0022172949002217,1299.0,2.8802660753880267,<1H OCEAN,0.967,0
2.0786,27.0,5.789808917197452,1.5031847133757963,396.0,2.522292993630573,<1H OCEAN,0.975,0
2.8125,42.0,4.402985074626866,0.9589552238805971,877.0,3.2723880597014925,INLAND,0.973,0
1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,INLAND,0.912,0
1.7056,49.0,5.08550185873606,1.0483271375464684,790.0,2.936802973977695,<1H OCEAN,0.914,0
2.2768,52.0,4.953068592057762,0.9873646209386282,1479.0,2.6696750902527078,NEAR OCEAN,0.962,0
3.2552,51.0,4.810502283105023,1.0753424657534247,1173.0,2.6780821917808217,INLAND,1.201,0
2.0556,52.0,4.775956284153006,0.9890710382513661,1029.0,2.8114754098360657,NEAR OCEAN,1.0,0
2.4659,52.0,5.782857142857143,1.1171428571428572,1030.0,2.942857142857143,NEAR OCEAN,0.947,0
1.75,47.0,4.0,0.9283154121863799,826.0,2.960573476702509,NEAR BAY,0.857,0
2.0469,41.0,4.484581497797357,1.1233480176211454,1412.0,3.1101321585903086,NEAR BAY,0.893,0
2.7159,45.0,5.306590257879656,1.1260744985673352,1132.0,3.2435530085959887,INLAND,1.014,0
1.2083,41.0,5.7924528301886795,1.3018867924528301,522.0,3.2830188679245285,INLAND,0.725,0
1.925,,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,<1H OCEAN,0.741,0
1.5809,,4.556390977443609,0.9924812030075187,531.0,3.992481203007519,NEAR OCEAN,0.7,0
1.4097,37.0,4.017991004497751,1.103448275862069,1925.0,2.886056971514243,NEAR BAY,0.846,0
0.7683,38.0,4.253561253561253,1.0541310541310542,1144.0,3.259259259259259,NEAR BAY,0.818,0
1.3194,19.0,4.244230769230769,1.0865384615384615,1481.0,2.848076923076923,NEAR OCEAN,0.814,0
0.8012,28.0,5.283950617283951,1.1666666666666667,435.0,2.685185185185185,<1H OCEAN,0.818,0
1.9479,26.0,4.267326732673268,0.9801980198019802,984.0,3.2475247524752477,INLAND,0.858,0
,36.0,5.327044025157233,1.3333333333333333,567.0,3.5660377358490565,<1H OCEAN,0.871,0
2.3456,42.0,4.3983739837398375,1.2520325203252032,380.0,3.089430894308943,NEAR OCEAN,0.835,0
2.1538,44.0,4.368852459016393,1.0368852459016393,825.0,3.3811475409836067,INLAND,0.797,0
2.5139,43.0,4.561290322580645,0.9483870967741935,417.0,2.6903225806451614,INLAND,0.834,0
1.2625,45.0,5.32404181184669,1.0139372822299653,801.0,2.7909407665505226,<1H OCEAN,0.847,0
2.9063,42.0,4.590909090909091,1.0858585858585859,646.0,3.2626262626262625,<1H OCEAN,0.8,0
2.5192,43.0,4.8807017543859645,1.0280701754385966,855.0,3.0,NEAR OCEAN,0.764,0
2.1111,44.0,4.029411764705882,0.875,435.0,3.198529411764706,NEAR BAY,0.797,0
2.455,42.0,5.223076923076923,1.1205128205128205,2736.0,3.5076923076923077,NEAR OCEAN,0.824,0
2.4028,41.0,3.896135265700483,1.0748792270531402,1481.0,3.577294685990338,INLAND,0.977,0
2.15,47.0,3.3795620437956204,0.9781021897810219,327.0,2.386861313868613,NEAR BAY,0.972,0
2.4776,43.0,4.569832402234637,1.0782122905027933,494.0,2.7597765363128492,NEAR BAY,1.016,0
2.1587,43.0,4.319648093841642,1.0879765395894427,1231.0,3.6099706744868034,NEAR BAY,0.865,0
1.8438,35.0,4.623853211009174,1.1559633027522935,323.0,2.963302752293578,NEAR BAY,0.905,0
3.0298,46.0,4.56,1.0044444444444445,749.0,3.328888888888889,INLAND,1.076,0
2.25,46.0,4.320224719101123,1.0280898876404494,693.0,3.893258426966292,INLAND,0.842,0
2.2467,46.0,5.940677966101695,1.1045197740112995,1339.0,3.7824858757062145,<1H OCEAN,0.889,0
4.0469,45.0,4.125,0.95,282.0,3.525,NEAR BAY,0.807,0
1.325,46.0,4.825641025641025,1.117948717948718,621.0,3.1846153846153844,<1H OCEAN,0.871,0
1.6196,38.0,3.83011583011583,1.0772200772200773,732.0,2.8262548262548264,<1H OCEAN,0.851,0
2.1731,45.0,3.8076923076923075,1.0038461538461538,901.0,3.4653846153846155,NEAR BAY,0.82,0
1.9167,36.0,7.506666666666667,1.7533333333333334,482.0,3.2133333333333334,NEAR OCEAN,0.828,0
2.069,43.0,4.863849765258216,1.0938967136150235,652.0,3.0610328638497655,NEAR OCEAN,0.846,0
1.712,36.0,6.307228915662651,1.2891566265060241,651.0,3.9216867469879517,<1H OCEAN,0.821,0
2.5625,33.0,4.475524475524476,1.0734265734265733,999.0,3.493006993006993,<1H OCEAN,0.893,0
1.9821,43.0,5.186274509803922,1.0457516339869282,907.0,2.9640522875816995,NEAR BAY,0.983,0
2.5043,41.0,5.465217391304348,1.1782608695652175,828.0,3.6,NEAR OCEAN,0.923,0
2.3281,44.0,4.7952755905511815,0.9763779527559056,763.0,3.0039370078740157,<1H OCEAN,0.888,0
1.4375,48.0,5.017191977077364,1.1174785100286533,935.0,2.679083094555874,<1H OCEAN,0.9,0
2.5122,45.0,4.75,,1437.0,2.96900826446281,INLAND,0.955,0
1.5625,38.0,5.097510373443983,1.2946058091286308,1516.0,3.145228215767635,<1H OCEAN,0.917,0
3.1587,47.0,5.394594594594595,,597.0,3.227027027027027,NEAR BAY,1.004,0
1.8426,40.0,4.926900584795321,1.0029239766081872,949.0,2.7748538011695905,NEAR BAY,0.948,0
4.6696,46.0,6.049668874172186,1.0165562913907285,881.0,2.9172185430463577,<1H OCEAN,1.643,0
2.4598,,5.358381502890174,1.1059730250481696,1438.0,2.770712909441233,NEAR BAY,1.555,0
6.0749,39.0,6.7518518518518515,1.0592592592592593,763.0,2.825925925925926,<1H OCEAN,1.969,1
4.8304,27.0,6.27887323943662,1.028169014084507,1297.0,3.6535211267605634,INLAND,2.791,1
5.5701,34.0,7.170616113744076,1.09478672985782,545.0,2.5829383886255926,<1H OCEAN,2.528,1
5.37,26.0,6.127579737335835,0.9212007504690432,1222.0,2.292682926829268,NEAR OCEAN,2.754,1
6.86,33.0,8.26027397260274,1.1917808219178083,808.0,3.689497716894977,<1H OCEAN,2.5,1
7.6923,28.0,7.284403669724771,1.018348623853211,329.0,3.018348623853211,<1H OCEAN,3.298,1
4.0313,36.0,6.330275229357798,0.963302752293578,299.0,2.743119266055046,<1H OCEAN,1.955,1
6.8323,33.0,6.603960396039604,0.9900990099009901,579.0,2.866336633663366,INLAND,2.559,1
4.975,30.0,8.28,1.08,137.0,2.74,NEAR OCEAN,3.111,1
5.3602,36.0,8.258064516129032,1.0,229.0,2.4623655913978495,INLAND,3.3,1
5.0,41.0,6.790123456790123,1.0277777777777777,1476.0,2.2777777777777777,INLAND,2.489,1
2.925,46.0,6.194805194805195,,429.0,2.7857142857142856,NEAR BAY,1.429,0
3.8913,40.0,5.666666666666667,1.003921568627451,849.0,3.3294117647058825,NEAR BAY,1.263,0
3.225,44.0,5.854984894259819,1.2054380664652569,946.0,2.8580060422960725,NEAR BAY,1.358,0
3.1458,41.0,4.481675392670157,0.9319371727748691,571.0,2.9895287958115184,NEAR BAY,1.306,0
2.537,24.0,4.637305699481865,1.1761658031088082,1137.0,2.9455958549222796,NEAR BAY,1.079,0
2.5568,44.0,4.57037037037037,0.9703703703703703,378.0,2.8,<1H OCEAN,1.111,0
3.5083,43.0,5.084558823529412,1.0110294117647058,853.0,3.136029411764706,NEAR BAY,1.22,0
3.3125,49.0,4.698581560283688,0.9822695035460993,764.0,2.7092198581560285,NEAR OCEAN,1.18,0
1.8235,40.0,4.7011494252873565,1.1264367816091954,928.0,3.5555555555555554,INLAND,0.952,0
3.8047,35.0,5.015037593984962,1.0526315789473684,406.0,3.0526315789473686,NEAR BAY,0.943,0
2.2917,34.0,4.367857142857143,1.0035714285714286,824.0,2.942857142857143,INLAND,0.925,0
2.4962,37.0,5.324324324324325,1.1081081081081081,835.0,3.223938223938224,NEAR OCEAN,0.918,0
4.0417,43.0,5.2,1.0169491525423728,826.0,2.8,NEAR BAY,1.094,0
3.4844,46.0,4.876777251184834,0.8578199052132701,567.0,2.6872037914691944,<1H OCEAN,1.295,0
4.1458,52.0,5.354166666666667,1.0208333333333333,355.0,2.4652777777777777,<1H OCEAN,1.434,0
2.625,47.0,4.963855421686747,1.3433734939759037,533.0,3.210843373493976,INLAND,0.982,0
2.0227,44.0,5.102325581395349,1.1116279069767443,609.0,2.832558139534884,INLAND,1.031,0
3.3333,49.0,5.436440677966102,1.0084745762711864,576.0,2.440677966101695,INLAND,2.768,1
5.338,52.0,5.608391608391608,0.9195804195804196,594.0,2.076923076923077,NEAR OCEAN,2.709,1
3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,NEAR BAY,2.462,1
3.5125,38.0,4.445972495088409,1.0255402750491158,1027.0,2.017681728880157,INLAND,2.242,1
3.1375,52.0,4.819018404907975,1.0705521472392638,693.0,2.125766871165644,INLAND,2.291,1
2.8036,46.0,4.053333333333334,1.072,815.0,2.1733333333333333,ISLAND,2.116,1
4.5824,15.0,4.43542757417103,1.057591623036649,2420.0,2.1116928446771377,NEAR OCEAN,2.561,1
3.0208,36.0,3.902173913043478,1.0615942028985508,518.0,1.8768115942028984,NEAR OCEAN,2.063,1
4.0875,52.0,4.538181818181818,,620.0,2.2545454545454544,INLAND,2.213,1
4.5268,42.0,5.045112781954887,1.093984962406015,551.0,2.0714285714285716,NEAR OCEAN,2.074,1
1.7375,37.0,3.3127705627705626,1.0064935064935066,2556.0,2.7662337662337664,INLAND,3.5,1
3.1795,52.0,4.556034482758621,1.0028735632183907,1498.0,2.1522988505747125,INLAND,2.182,1
3.8672,50.0,5.334801762114537,1.1497797356828194,523.0,2.303964757709251,NEAR OCEAN,2.167,1
5.1675,52.0,6.398692810457517,1.1437908496732025,374.0,2.4444444444444446,INLAND,2.706,1
5.1696,,6.115902964959568,1.0242587601078168,1004.0,2.706199460916442,INLAND,2.614,1
4.2614,52.0,5.520958083832335,0.9940119760479041,769.0,2.302395209580838,NEAR BAY,2.613,1
5.0551,52.0,5.148936170212766,0.9952718676122931,940.0,2.2222222222222223,INLAND,2.322,1
5.6228,42.0,6.4453125,1.0703125,645.0,2.51953125,<1H OCEAN,3.754,1
7.8864,52.0,6.690972222222222,0.96875,705.0,2.4479166666666665,INLAND,3.573,1
7.9556,52.0,7.56,0.9927272727272727,684.0,2.4872727272727273,NEAR OCEAN,3.744,1
6.174,52.0,7.639830508474576,1.0169491525423728,572.0,2.4237288135593222,INLAND,3.588,1
6.9414,52.0,8.067193675889328,1.0671936758893281,671.0,2.652173913043478,NEAR OCEAN,4.175,1
8.8342,52.0,8.345205479452055,1.021917808219178,975.0,2.671232876712329,NEAR BAY,4.305,1
7.1754,52.0,7.42948717948718,1.0512820512820513,779.0,2.496794871794872,INLAND,3.629,1
10.0825,52.0,8.209016393442623,,658.0,2.69672131147541,NEAR BAY,3.97,1
4.9083,52.0,6.749253731343283,0.9791044776119403,819.0,2.444776119402985,NEAR OCEAN,3.468,1
5.7912,52.0,7.291666666666667,1.005952380952381,412.0,2.4523809523809526,INLAND,3.271,1
4.5893,52.0,6.273712737127371,1.1056910569105691,835.0,2.2628726287262872,INLAND,2.901,1
5.4171,52.0,6.764705882352941,1.0751633986928104,722.0,2.3594771241830066,<1H OCEAN,2.92,1
4.125,52.0,5.371663244353183,0.971252566735113,1085.0,2.2279260780287475,<1H OCEAN,2.709,1
7.266,52.0,7.436619718309859,1.0309859154929577,973.0,2.740845070422535,NEAR OCEAN,3.711,1
5.3989,52.0,7.272058823529412,1.0772058823529411,723.0,2.6580882352941178,NEAR OCEAN,3.356,1
7.8336,37.0,6.132596685082873,0.925414364640884,903.0,2.494475138121547,NEAR OCEAN,3.713,1
6.1593,41.0,6.2154696132596685,1.0773480662983426,356.0,1.9668508287292819,<1H OCEAN,3.44,1
6.381,52.0,6.662337662337662,1.0692640692640694,1005.0,2.175324675324675,INLAND,3.422,1
6.6828,52.0,7.353174603174603,1.0535714285714286,1205.0,2.390873015873016,INLAND,3.709,1
7.5385,37.0,6.666666666666667,1.0155555555555555,987.0,2.1933333333333334,INLAND,3.5,1
6.7138,42.0,6.390625,1.0267857142857142,1031.0,2.3013392857142856,NEAR BAY,3.686,1
6.2425,52.0,6.314356435643564,1.0321782178217822,894.0,2.212871287128713,<1H OCEAN,3.918,1
5.7979,52.0,5.981432360742706,1.0875331564986737,823.0,2.183023872679045,NEAR BAY,4.153,1
4.2813,52.0,5.4106280193236715,1.0434782608695652,1232.0,1.9838969404186795,<1H OCEAN,2.849,1
3.5417,52.0,4.613079019073569,1.0653950953678475,669.0,1.8228882833787465,NEAR OCEAN,2.875,1
3.0132,44.0,4.094545454545455,1.0763636363636364,989.0,1.798181818181818,INLAND,2.729,1
4.1429,52.0,5.377155172413793,1.0581896551724137,1058.0,2.2801724137931036,NEAR OCEAN,2.596,1
4.1912,52.0,5.763285024154589,0.966183574879227,506.0,2.4444444444444446,NEAR BAY,2.545,1
3.9167,52.0,5.376146788990826,0.9862385321100917,489.0,2.243119266055046,NEAR BAY,2.356,1
3.8897,52.0,5.564432989690721,1.092783505154639,824.0,2.1237113402061856,INLAND,2.184,1
3.1065,48.0,4.978947368421053,,1034.0,2.176842105263158,<1H OCEAN,2.292,1
2.9926,46.0,4.458823529411765,1.04,920.0,2.164705882352941,NEAR BAY,1.921,1
3.556,52.0,4.342105263157895,1.0394736842105263,841.0,2.213157894736842,NEAR BAY,1.793,0
1.475,45.0,3.3065693430656933,,749.0,5.467153284671533,INLAND,1.875,1
1.6971,52.0,4.173469387755102,0.9897959183673469,208.0,2.122448979591837,NEAR BAY,1.388,0
2.1705,10.0,5.03,1.18,228.0,2.28,INLAND,1.5,0
2.75,50.0,3.8984375,0.9921875,287.0,2.2421875,INLAND,1.406,0
2.5682,52.0,4.5,1.1226415094339623,218.0,2.056603773584906,NEAR BAY,1.2,0
2.9,46.0,4.6394366197183095,1.0591549295774647,854.0,2.4056338028169013,NEAR BAY,1.448,0
2.2208,52.0,4.565789473684211,1.095029239766082,1695.0,2.4780701754385963,INLAND,1.448,0
3.2344,52.0,5.563953488372093,1.0930232558139534,403.0,2.3430232558139537,NEAR OCEAN,2.455,1
3.5156,52.0,4.4961832061068705,1.0076335877862594,288.0,2.198473282442748,NEAR OCEAN,2.0,1
1.9805,49.0,3.888675623800384,1.051823416506718,963.0,1.8483685220729367,INLAND,1.737,0
2.6684,50.0,3.544573643410853,1.0387596899224807,1129.0,2.187984496124031,INLAND,1.856,1
3.875,52.0,4.387254901960785,0.9705882352941176,386.0,1.892156862745098,INLAND,1.826,1
3.006,52.0,4.701970443349754,1.0246305418719213,811.0,1.9975369458128078,INLAND,2.279,1
2.543,46.0,4.477037037037037,1.031111111111111,1293.0,1.9155555555555555,NEAR OCEAN,2.207,1
2.8676,46.0,4.122969837587007,1.0348027842227379,805.0,1.8677494199535962,NEAR BAY,2.12,1
2.1907,52.0,3.199771689497717,1.0616438356164384,1372.0,1.5662100456621004,INLAND,2.714,1
1.7778,30.0,3.447058823529412,1.0329411764705883,862.0,2.028235294117647,<1H OCEAN,2.688,1
2.52,37.0,4.251623376623376,1.1071428571428572,1152.0,1.87012987012987,NEAR OCEAN,2.778,1
4.2788,52.0,4.614457831325301,1.0240963855421688,483.0,1.9397590361445782,INLAND,3.325,1
2.944,52.0,4.1239092495637,1.0541012216404886,1558.0,2.719022687609075,NEAR BAY,3.389,1
1.725,52.0,3.386215864759428,,1798.0,2.3381014304291288,<1H OCEAN,2.875,1
5.2289,41.0,5.569105691056911,1.146341463414634,266.0,2.16260162601626,NEAR BAY,3.846,1
2.5562,,4.161137440758294,1.1018957345971565,2184.0,5.1753554502369665,<1H OCEAN,3.714,1
0.949,52.0,2.5241090146750524,0.9643605870020965,2016.0,4.226415094339623,NEAR BAY,3.5,1
1.1696,52.0,2.436,0.944,1349.0,5.396,NEAR BAY,5.00001,1
1.4012,52.0,3.105714285714286,1.06,3337.0,9.534285714285714,NEAR BAY,1.75,0
1.1859,52.0,2.922023182297155,1.0516332982086407,1721.0,1.8134878819810327,<1H OCEAN,2.417,1
1.7464,35.0,3.218,1.108,1675.0,1.675,INLAND,2.167,1
2.8846,49.0,3.857142857142857,1.0514285714285714,707.0,2.02,<1H OCEAN,2.113,1
2.7372,52.0,4.443804034582133,1.005763688760807,1424.0,2.0518731988472623,INLAND,2.102,1
3.8594,52.0,4.962962962962963,1.0317460317460319,393.0,2.0793650793650795,NEAR OCEAN,1.964,1
3.5625,52.0,5.348082595870206,1.0412979351032448,828.0,2.4424778761061945,NEAR OCEAN,1.917,1
2.2788,52.0,4.222602739726027,1.0273972602739727,571.0,1.9554794520547945,INLAND,1.823,1
,44.0,3.5610098176718092,1.05890603085554,1382.0,1.9382889200561009,NEAR BAY,1.75,0
2.525,46.0,3.9470404984423677,1.0093457943925233,792.0,2.467289719626168,INLAND,1.659,0
,52.0,4.475806451612903,1.086021505376344,815.0,2.1908602150537635,NEAR BAY,1.569,0
2.8214,52.0,4.794797687861272,,788.0,2.277456647398844,INLAND,1.643,0
2.6165,52.0,5.174418604651163,1.069767441860465,1145.0,2.6627906976744184,NEAR BAY,1.5,0
1.9483,50.0,4.413854351687389,1.0781527531083481,1354.0,2.4049733570159857,INLAND,1.505,0
1.9327,52.0,4.564044943820225,,958.0,2.152808988764045,<1H OCEAN,1.699,0
1.9798,49.0,4.822368421052632,1.0986842105263157,1361.0,2.2384868421052633,ISLAND,1.474,0
2.4167,52.0,5.002227171492205,1.0512249443207127,1005.0,2.2383073496659245,NEAR BAY,1.527,0
2.5417,49.0,4.956521739130435,1.0507246376811594,924.0,2.2318840579710146,<1H OCEAN,1.827,1
3.3906,52.0,5.583798882681564,1.164804469273743,780.0,2.17877094972067,INLAND,1.793,0
2.5652,52.0,4.727987421383648,1.0864779874213837,1582.0,2.4874213836477987,<1H OCEAN,1.577,0
2.2845,41.0,3.897887323943662,0.9683098591549296,1213.0,2.13556338028169,<1H OCEAN,1.531,0
2.6071,52.0,4.074906367041199,1.142322097378277,486.0,1.8202247191011236,<1H OCEAN,2.5,1
3.15,52.0,4.765714285714286,1.062857142857143,494.0,2.822857142857143,<1H OCEAN,2.063,1
2.6914,52.0,4.846575342465753,1.0191780821917809,849.0,2.326027397260274,<1H OCEAN,2.188,1
1.8447,52.0,4.20985401459854,1.063868613138686,1127.0,2.0565693430656933,<1H OCEAN,1.982,1
1.6307,35.0,2.962686567164179,1.0011481056257177,3276.0,1.8805970149253732,INLAND,2.536,1
2.9044,52.0,4.404282115869018,1.0478589420654911,1493.0,1.880352644836272,NEAR BAY,2.574,1
,52.0,5.5581737849779085,1.0957290132547866,1461.0,2.1516936671575846,NEAR OCEAN,2.895,1
3.3893,52.0,5.368029739776952,1.1226765799256506,1253.0,2.328996282527881,INLAND,2.417,1
,48.0,4.690631808278867,1.1263616557734204,1656.0,3.607843137254902,INLAND,4.896,1
7.0897,52.0,6.876237623762377,0.9455445544554455,514.0,2.5445544554455446,<1H OCEAN,4.462,1
5.0463,52.0,5.793220338983051,,719.0,2.4372881355932203,<1H OCEAN,4.563,1
1.7652,52.0,3.5345211581291758,0.9888641425389755,878.0,1.955456570155902,NEAR OCEAN,3.368,1
7.8521,52.0,7.794392523364486,1.0514018691588785,517.0,2.4158878504672896,NEAR BAY,5.00001,1
9.3959,52.0,7.512096774193548,0.9556451612903226,1366.0,2.754032258064516,<1H OCEAN,5.00001,1
5.3794,52.0,6.861016949152543,1.123728813559322,1316.0,2.230508474576271,NEAR OCEAN,3.769,1
3.2619,52.0,4.792052980132451,1.0172185430463576,1508.0,1.9973509933774833,<1H OCEAN,3.096,1
2.7054,52.0,5.001226993865031,1.1288343558282208,1800.0,2.208588957055215,NEAR BAY,1.823,1
2.2431,47.0,6.371165644171779,1.2269938650306749,719.0,2.205521472392638,INLAND,1.727,0
1.9028,50.0,5.015686274509804,,675.0,2.6470588235294117,INLAND,1.508,0
1.5817,52.0,5.43801652892562,1.1735537190082646,875.0,2.4104683195592287,<1H OCEAN,1.536,0
2.2841,52.0,4.35064935064935,1.077922077922078,152.0,1.974025974025974,<1H OCEAN,1.063,0
1.3785,47.0,4.310344827586207,0.9623824451410659,843.0,2.6426332288401255,NEAR OCEAN,1.423,0
2.9018,52.0,4.621212121212121,1.0984848484848484,281.0,2.128787878787879,INLAND,1.194,0
1.73,44.0,5.0245098039215685,0.9705882352941176,506.0,2.480392156862745,<1H OCEAN,1.479,0
2.2625,48.0,4.427038626609442,1.03862660944206,1054.0,2.2618025751072963,NEAR BAY,1.329,0
2.2106,35.0,4.521739130434782,1.0120772946859904,1017.0,2.4565217391304346,INLAND,1.325,0
2.6997,52.0,4.0627450980392155,1.0627450980392157,1623.0,2.1215686274509804,INLAND,1.269,0
4.0018,14.0,3.5860555826426133,1.174061433447099,3100.0,1.5114578254509996,INLAND,1.438,0
,,8.282548476454293,1.0498614958448753,947.0,2.623268698060942,INLAND,5.00001,1
11.8603,39.0,7.911111111111111,0.9841269841269841,808.0,2.5650793650793653,<1H OCEAN,5.00001,1
13.499,42.0,8.928358208955224,1.0,1018.0,3.038805970149254,NEAR OCEAN,5.00001,1
12.2138,52.0,9.210227272727273,1.0397727272727273,1001.0,2.84375,INLAND,5.00001,1
8.1872,52.0,8.268292682926829,1.032520325203252,1005.0,2.7235772357723578,INLAND,4.661,1
